"propertyid","quickrefid_x","propertynumber","legaldesc","legallocationcode","legallocationdesc","subblock","sublot","taxingunitlist","mapnumber","currmarketvalue","currassessedvalue","currlandvalue","currimprovmentvalue","curragvalue","marketvalue","assessedvalue","landvalue","improvmentvalue","agvalue","squarefootage","nbhdcode","nbhddesc","situs","situsstreetnumber","situsstreetname","situsstreetsuffix","situscity","situsstate","situszip","schooltaxingunits","segclass","actyrbuilt","deeddate","fplumbing","fnumhalfbath","feffyear","fsptb","defaultmarketareadesc","ma","maarea","ma2","maarea2","matotalarea","garage","garagearea","openporch","oparea","datadate","transfervaliditycode","pool","poolarea","patio","patioarea","dg","deck","deckarea","fbedrooms","dgarea"
"233210","R424513","R-16-3023-000N-0036","S7999 - Avery South Sec 1 Ph 2, BLOCK N, Lot 36","S7999","S7999 - Avery South Sec 1 Ph 2","N","36","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","820862.0","539287.0","153000.0","667862.0","0.0","513237.0","490261.0","106000.0","407237.0","0.0","2754.0","R251501D","R251501D - Avery Ranch South","9812 VALDERRAMA DR, AUSTIN, TX  78717","9812","VALDERRAMA","DR","AUSTIN","TX","78717","SRR","R5","2004.0","2005-03-08 00:00:00.000","2.0","1.0","2004.0","A1","WEST ROUND ROCK MRA","1.0","2754.0","","0.0","2754.0","2.0","688.0","2.0","130.0","2022-04-13 04:00:02.307","VALID","1","400","1","180","nan","nan","nan","nan","nan"
"233101","R424404","R-16-3023-000B-0041","S7999 - Avery South Sec 1 Ph 2, BLOCK B, Lot 41","S7999","S7999 - Avery South Sec 1 Ph 2","B","41","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","632882.0","428877.0","130000.0","502882.0","0.0","415583.0","389888.0","89000.0","326583.0","0.0","2090.0","R251501D","R251501D - Avery Ranch South","15700 EDENDERRY DR, AUSTIN, TX  78717","15700","EDENDERRY","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2018-04-26 00:00:00.000","2.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","2090.0","","0.0","2090.0","1.0","420.0","2.0","175.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"233145","R424448","R-16-3023-000G-0015","S7999 - Avery South Sec 1 Ph 2, BLOCK G, Lot 15","S7999","S7999 - Avery South Sec 1 Ph 2","G","15","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","640037.0","465618.0","130000.0","510037.0","0.0","432455.0","423289.0","89000.0","343455.0","0.0","2281.0","R251501D","R251501D - Avery Ranch South","9716 CASTLE PINES DR, AUSTIN, TX  78717","9716","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2012-04-12 00:00:00.000","2.0","","2005.0","A1","WEST ROUND ROCK MRA","1.0","2281.0","","0.0","2281.0","1.0","420.0","2.0","96.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"233155","R424458","R-16-3023-000H-0008","S7999 - Avery South Sec 1 Ph 2, BLOCK H, Lot 8","S7999","S7999 - Avery South Sec 1 Ph 2","H","8","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","612432.0","437710.0","130000.0","482432.0","0.0","409114.0","397918.0","89000.0","320114.0","0.0","2042.0","R251501D","R251501D - Avery Ranch South","15609 ROYAL DUBLIN DR, AUSTIN, TX  78717","15609","ROYAL DUBLIN","DR","AUSTIN","TX","78717","SRR","R5","2004.0","2016-04-20 00:00:00.000","2.0","","2004.0","A1","WEST ROUND ROCK MRA","1.0","2042.0","","0.0","2042.0","1.0","418.0","2.0","155.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"233207","R424510","R-16-3023-000N-0033","S7999 - Avery South Sec 1 Ph 2, BLOCK N, Lot 33","S7999","S7999 - Avery South Sec 1 Ph 2","N","33","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","929757.0","670728.0","153000.0","776757.0","0.0","647866.0","609753.0","106000.0","541866.0","0.0","4096.0","R251501D","R251501D - Avery Ranch South","9908 VALDERRAMA DR, AUSTIN, TX  78717","9908","VALDERRAMA","DR","AUSTIN","TX","78717","SRR","R5","2004.0","2004-10-25 00:00:00.000","3.0","","2004.0","A1","WEST ROUND ROCK MRA","1.0","2450.0","1.0","1646.0","4096.0","1.0","684.0","1.0","156.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"271284","R470328","R-16-3093-000B-0006","S8944 - AVERY SOUTH SEC 2 PH 5, BLOCK B, Lot 6","S8944","S8944 - AVERY SOUTH SEC 2 PH 5","B","6","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808,4-6608","882030.0","629047.0","153000.0","729030.0","0.0","616380.0","571861.0","106000.0","510380.0","0.0","3565.0","R251501D","R251501D - Avery Ranch South","9725 SPANISH WELLS DR, AUSTIN, TX  78717","9725","SPANISH WELLS","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2007-03-03 00:00:00.000","","","2006.0","A1","WEST ROUND ROCK MRA","1.0","2224.0","1.0","1341.0","3565.0","2.0","724.0","2.0","134.0","2022-04-13 04:00:02.307","nan","nan","nan","2","600","nan","nan","nan","nan","nan"
"271293","R470337","R-16-3093-000B-0015","S8944 - AVERY SOUTH SEC 2 PH 5, BLOCK B, Lot 15","S8944","S8944 - AVERY SOUTH SEC 2 PH 5","B","15","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-6608","826751.0","604552.0","153000.0","673751.0","0.0","566639.0","549593.0","106000.0","460639.0","0.0","3279.0","R251501D","R251501D - Avery Ranch South","9613 SPANISH WELLS DR, AUSTIN, TX  78717","9613","SPANISH WELLS","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2007-08-28 00:00:00.000","3.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","3279.0","","0.0","3279.0","2.0","806.0","1.0","85.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"271310","R470354","R-16-3093-000C-0018","S8944 - AVERY SOUTH SEC 2 PH 5, BLOCK C, Lot 18","S8944","S8944 - AVERY SOUTH SEC 2 PH 5","C","18","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808,4-6608","894324.0","639330.0","153000.0","741324.0","0.0","623878.0","581209.0","106000.0","517878.0","0.0","3733.0","R251501D","R251501D - Avery Ranch South","9112 LAGUNA WOODS DR, AUSTIN, TX  78717","9112","LAGUNA WOODS","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2006-10-20 00:00:00.000","4.0","","2006.0","A1","WEST ROUND ROCK MRA","1.0","2233.0","1.0","1500.0","3733.0","1.0","650.0","1.0","119.0","2022-04-13 04:00:02.307","nan","nan","nan","1","377","nan","nan","nan","nan","nan"
"271286","R470330","R-16-3093-000B-0008","S8944 - AVERY SOUTH SEC 2 PH 5, BLOCK B, Lot 8","S8944","S8944 - AVERY SOUTH SEC 2 PH 5","B","8","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-6608","821210.0","573059.0","153000.0","668210.0","0.0","560728.0","520963.0","106000.0","454728.0","0.0","3020.0","R251501D","R251501D - Avery Ranch South","9717 SPANISH WELLS DR, AUSTIN, TX  78717","9717","SPANISH WELLS","DR","AUSTIN","TX","78717","SRR","R5","2007.0","2019-04-30 00:00:00.000","3.0","","2007.0","A1","WEST ROUND ROCK MRA","1.0","1361.0","1.0","1659.0","3020.0","1.0","580.0","2.0","256.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"271335","R470379","R-16-3091-000F-0002","S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK F, Lot 2","S8884","S8884 - AVERY SOUTH SEC 2 PH 3","F","2","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","723161.0","486416.0","145000.0","578161.0","0.0","478867.0","442196.0","103000.0","375867.0","0.0","2575.0","R251501D","R251501D - Avery Ranch South","15416 FERNHILL DR, AUSTIN, TX  78717","15416","FERNHILL","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2015-02-27 00:00:00.000","2.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","2575.0","","0.0","2575.0","1.0","415.0","2.0","105.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"271340","R470384","R-16-3091-000F-0007","S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK F, Lot 7","S8884","S8884 - AVERY SOUTH SEC 2 PH 3","F","7","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","839695.0","839695.0","145000.0","694695.0","0.0","575359.0","575359.0","103000.0","472359.0","0.0","3419.0","R251501D","R251501D - Avery Ranch South","15324 FERNHILL DR, AUSTIN, TX  78717","15324","FERNHILL","DR","AUSTIN","TX","78717","SRR","R5","2007.0","2007-04-13 00:00:00.000","3.0","","2007.0","A1","WEST ROUND ROCK MRA","1.0","2097.0","1.0","1322.0","3419.0","1.0","451.0","2.0","270.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"271344","R470388","R-16-3091-000F-0011","S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK F, Lot 11","S8884","S8884 - AVERY SOUTH SEC 2 PH 3","F","11","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","792372.0","546553.0","145000.0","647372.0","0.0","535527.0","496866.0","103000.0","432527.0","0.0","2982.0","R251501D","R251501D - Avery Ranch South","15308 FERNHILL DR, AUSTIN, TX  78717","15308","FERNHILL","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2007-04-18 00:00:00.000","3.0","","2006.0","A1","WEST ROUND ROCK MRA","1.0","1353.0","1.0","1629.0","2982.0","1.0","400.0","2.0","148.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"271356","R470400","R-16-3091-000H-0015","S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK H, Lot 15","S8884","S8884 - AVERY SOUTH SEC 2 PH 3","H","15","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","752118.0","495130.0","145000.0","607118.0","0.0","485470.0","450118.0","103000.0","382470.0","0.0","2704.0","R251501D","R251501D - Avery Ranch South","15309 FERNHILL DR, AUSTIN, TX  78717","15309","FERNHILL","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2011-06-03 00:00:00.000","3.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","1239.0","1.0","1465.0","2704.0","1.0","424.0","1.0","36.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","147","nan","nan","nan","nan","nan"
"271362","R470406","R-16-3091-000H-0021","S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK H, Lot 21","S8884","S8884 - AVERY SOUTH SEC 2 PH 3","H","21","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","819973.0","585354.0","145000.0","674973.0","0.0","556329.0","532140.0","103000.0","453329.0","0.0","3313.0","R251501D","R251501D - Avery Ranch South","15405 FERNHILL DR, AUSTIN, TX  78717","15405","FERNHILL","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2007-01-15 00:00:00.000","4.0","","2006.0","A1","WEST ROUND ROCK MRA","1.0","1925.0","1.0","1388.0","3313.0","1.0","517.0","1.0","95.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","100","nan","nan","nan","nan","nan"
"271367","R470411","R-16-3091-000I-0015","S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK I, Lot 15","S8884","S8884 - AVERY SOUTH SEC 2 PH 3","I","15","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","790200.0","534202.0","145000.0","645200.0","0.0","519956.0","485638.0","103000.0","416956.0","0.0","2984.0","R251501D","R251501D - Avery Ranch South","15229 FERNHILL DR, AUSTIN, TX  78717","15229","FERNHILL","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2008-04-23 00:00:00.000","3.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","1656.0","1.0","1328.0","2984.0","1.0","462.0","2.0","100.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"272117","R471176","R-16-3092-000H-0010","S8894 - AVERY SOUTH SEC 2 PH 4, BLOCK H, Lot 10","S8894","S8894 - AVERY SOUTH SEC 2 PH 4","H","10","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","817325.0","550550.0","145000.0","672325.0","0.0","561801.0","500500.0","103000.0","458801.0","0.0","3037.0","R251501D","R251501D - Avery Ranch South","9733 MORGAN CREEK DR, AUSTIN, TX  78717","9733","MORGAN CREEK","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2013-07-11 00:00:00.000","3.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","1879.0","1.0","1158.0","3037.0","1.0","522.0","2.0","299.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"271342","R470386","R-16-3091-000F-0009","S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK F, Lot 9","S8884","S8884 - AVERY SOUTH SEC 2 PH 3","F","9","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","836105.0","600390.0","145000.0","691105.0","0.0","573529.0","545809.0","103000.0","470529.0","0.0","3415.0","R251501D","R251501D - Avery Ranch South","15316 FERNHILL DR, AUSTIN, TX  78717","15316","FERNHILL","DR","AUSTIN","TX","78717","SRR","R5","2007.0","2007-08-07 00:00:00.000","2.0","1.0","2007.0","A1","WEST ROUND ROCK MRA","1.0","2110.0","1.0","1305.0","3415.0","1.0","440.0","2.0","238.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"271349","R470393","R-16-3091-000G-0012","S8884 - AVERY SOUTH SEC 2 PH 3, BLOCK G, Lot 12","S8884","S8884 - AVERY SOUTH SEC 2 PH 3","G","12","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","796133.0","532649.0","145000.0","651133.0","0.0","540293.0","484226.0","103000.0","437293.0","0.0","2980.0","R251501D","R251501D - Avery Ranch South","15224 FERNHILL DR, AUSTIN, TX  78717","15224","FERNHILL","DR","AUSTIN","TX","78717","SRR","R5","2006.0","2006-05-24 00:00:00.000","2.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","1335.0","1.0","1645.0","2980.0","1.0","420.0","2.0","136.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","135","nan","nan","nan","nan","nan"
"271609","R470661","R-16-3094-000K-0024","S8945 - AVERY SOUTH SEC 2 PH 6, BLOCK K, Lot 24","S8945","S8945 - AVERY SOUTH SEC 2 PH 6","K","24","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","602589.0","602589.0","145000.0","457589.0","0.0","381714.0","381714.0","103000.0","278714.0","0.0","2152.0","R251501D","R251501D - Avery Ranch South","14824 FERNHILL DR, AUSTIN, TX  78717","14824","FERNHILL","DR","AUSTIN","TX","78717","SRR","R4","2007.0","2011-12-20 00:00:00.000","2.0","1.0","2007.0","A1","WEST ROUND ROCK MRA","1.0","1112.0","1.0","1040.0","2152.0","1.0","400.0","1.0","37.0","2022-04-13 04:00:02.307","INVALID","nan","nan","1","144","nan","nan","nan","nan","nan"
"271630","R470682","R-16-3094-000N-0001","S8945 - AVERY SOUTH SEC 2 PH 6, BLOCK N, Lot 1","S8945","S8945 - AVERY SOUTH SEC 2 PH 6","N","1","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","706447.0","706447.0","145000.0","561447.0","0.0","490101.0","490101.0","103000.0","387101.0","0.0","3286.0","R251501D","R251501D - Avery Ranch South","9525 STANWICH DR, AUSTIN, TX  78717","9525","STANWICH","DR","AUSTIN","TX","78717","SRR","R4","2006.0","2016-09-02 00:00:00.000","3.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","1799.0","1.0","1487.0","3286.0","1.0","483.0","1.0","166.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"271638","R470690","R-16-3094-000N-0009","S8945 - AVERY SOUTH SEC 2 PH 6, BLOCK N, Lot 9","S8945","S8945 - AVERY SOUTH SEC 2 PH 6","N","9","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","575159.0","408311.0","145000.0","430159.0","0.0","383637.0","371192.0","103000.0","280637.0","0.0","2222.0","R251501D","R251501D - Avery Ranch South","9504 EAGLE KNOLL DR, AUSTIN, TX  78717","9504","EAGLE KNOLL","DR","AUSTIN","TX","78717","SRR","R4","2006.0","2014-05-28 00:00:00.000","2.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","1111.0","1.0","1111.0","2222.0","1.0","440.0","1.0","36.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","220","nan","nan","nan","nan","nan"
"255618","R454033","R-16-3026-000A-0007","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK A, Lot 7","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","A","7","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","778889.0","778889.0","155000.0","623889.0","0.0","513524.0","513524.0","104000.0","409524.0","0.0","2811.0","R251501D","R251501D - Avery Ranch South","15609 BELFIN DR, AUSTIN, TX  78717","15609","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2014-11-21 00:00:00.000","3.0","","2005.0","A1","WEST ROUND ROCK MRA","1.0","2402.0","1.0","409.0","2811.0","1.0","400.0","2.0","325.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255621","R454036","R-16-3026-000A-0010","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK A, Lot 10","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","A","10","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","756281.0","515448.0","153000.0","603281.0","0.0","485599.0","468589.0","106000.0","379599.0","0.0","2694.0","R251501D","R251501D - Avery Ranch South","15621 BELFIN DR, AUSTIN, TX  78717","15621","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2005-07-28 00:00:00.000","2.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","1355.0","1.0","1339.0","2694.0","1.0","400.0","1.0","36.0","2022-04-13 04:00:02.307","VALID","nan","nan","1","140","nan","nan","nan","nan","nan"
"255710","R454127","R-16-3025-000J-0013","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK J, Lot 13","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","J","13","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","681650.0","488936.0","130000.0","551650.0","0.0","465688.0","444487.0","89000.0","376688.0","0.0","3096.0","R251501D","R251501D - Avery Ranch South","15009 FERNHILL DR, AUSTIN, TX  78717","15009","FERNHILL","DR","AUSTIN","TX","78717","SRR","R4","2006.0","2016-10-20 00:00:00.000","2.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","2.0","1656.0","1.0","1440.0","3096.0","1.0","462.0","2.0","186.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255724","R454141","R-16-3025-000L-0017","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK L, Lot 17","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","L","17","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","639726.0","438636.0","130000.0","509726.0","0.0","398760.0","398760.0","89000.0","309760.0","0.0","2621.0","R251501D","R251501D - Avery Ranch South","9516 CASTLE PINES DR, AUSTIN, TX  78717","9516","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R4","2006.0","2014-04-03 00:00:00.000","2.0","1.0","2006.0","A1","WEST ROUND ROCK MRA","1.0","1102.0","1.0","1519.0","2621.0","1.0","462.0","2.0","254.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255637","R454052","R-16-3026-000B-0035","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK B, Lot 35","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","B","35","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-6608","769531.0","769531.0","153000.0","616531.0","0.0","514903.0","514903.0","106000.0","408903.0","0.0","2867.0","R251501D","R251501D - Avery Ranch South","9313 CASTLE PINES DR, AUSTIN, TX  78717","9313","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2006-01-26 00:00:00.000","3.0","","2005.0","A1","WEST ROUND ROCK MRA","1.0","1297.0","1.0","1570.0","2867.0","1.0","380.0","2.0","157.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255642","R454057","R-16-3026-000B-0040","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK B, Lot 40","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","B","40","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-6608","735536.0","501010.0","153000.0","582536.0","0.0","477567.0","455464.0","106000.0","371567.0","0.0","2500.0","R251501D","R251501D - Avery Ranch South","9333 CASTLE PINES DR, AUSTIN, TX  78717","9333","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2011-05-19 00:00:00.000","2.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","2500.0","","0.0","2500.0","1.0","420.0","2.0","222.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255679","R454094","R-16-3026-000G-0006","S8586 - AVERY SOUTH SEC 2 PH 2, BLOCK G, Lot 6","S8586","S8586 - AVERY SOUTH SEC 2 PH 2","G","6","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","817517.0","580665.0","153000.0","664517.0","0.0","557044.0","527877.0","106000.0","451044.0","0.0","3307.0","R251501D","R251501D - Avery Ranch South","15712 BELFIN DR, AUSTIN, TX  78717","15712","BELFIN","DR","AUSTIN","TX","78717","SRR","R5","2005.0","2017-10-25 00:00:00.000","3.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","1856.0","1.0","1451.0","3307.0","1.0","440.0","1.0","64.0","2022-04-13 04:00:02.307","INVALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255725","R454142","R-16-3025-000L-0018","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK L, Lot 18","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","L","18","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","711829.0","509869.0","130000.0","581829.0","0.0","484643.0","463517.0","89000.0","395643.0","0.0","3361.0","R251501D","R251501D - Avery Ranch South","9520 CASTLE PINES DR, AUSTIN, TX  78717","9520","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R4","2005.0","2007-08-11 00:00:00.000","3.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","1843.0","1.0","1518.0","3361.0","1.0","504.0","1.0","166.0","2022-04-13 04:00:02.307","nan","nan","nan","1","113","nan","nan","nan","nan","nan"
"255740","R454157","R-16-3025-000M-0008","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK M, Lot 8","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","M","8","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","682783.0","461772.0","153000.0","529783.0","0.0","419914.0","419793.0","106000.0","313914.0","0.0","2765.0","R251501D","R251501D - Avery Ranch South","9521 CASTLE PINES DR, AUSTIN, TX  78717","9521","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R4","2004.0","2008-10-09 00:00:00.000","3.0","1.0","2004.0","A1","WEST ROUND ROCK MRA","1.0","1704.0","1.0","1061.0","2765.0","1.0","483.0","2.0","144.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","nan","nan","nan","nan"
"255744","R454161","R-16-3025-000M-0012","S8536 - AVERY SOUTH SEC 2 PH 1, BLOCK M, Lot 12","S8536","S8536 - AVERY SOUTH SEC 2 PH 1","M","12","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","686689.0","466167.0","145000.0","541689.0","0.0","425395.0","423788.0","103000.0","322395.0","0.0","2800.0","R251501D","R251501D - Avery Ranch South","9505 CASTLE PINES DR, AUSTIN, TX  78717","9505","CASTLE PINES","DR","AUSTIN","TX","78717","SRR","R4","2005.0","2014-12-03 00:00:00.000","2.0","1.0","2005.0","A1","WEST ROUND ROCK MRA","1.0","1874.0","1.0","926.0","2800.0","1.0","492.0","2.0","116.0","2022-04-13 04:00:02.307","VALID","nan","nan","nan","nan","nan","1","166","nan","nan"
"271280","R470324","R-16-3093-000B-0002","S8944 - AVERY SOUTH SEC 2 PH 5, BLOCK B, Lot 2","S8944","S8944 - AVERY SOUTH SEC 2 PH 5","B","2","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","1005036.0","826542.0","153000.0","852036.0","0.0","689711.0","689711.0","106000.0","583711.0","0.0","4103.0","R251501D","R251501D - Avery Ranch South","9809 SPANISH WELLS DR, AUSTIN, TX  78717","9809","SPANISH WELLS","DR","AUSTIN","TX","78717","SRR","R5","2007.0","2020-01-09 00:00:00.000","3.0","1.0","2007.0","A1","WEST ROUND ROCK MRA","1.0","2283.0","1.0","1820.0","4103.0","2.0","772.0","3.0","435.0","2022-04-13 04:00:02.307","INVALID","1","418","nan","nan","nan","nan","nan","5.000000","nan"
"271302","R470346","R-16-3093-000C-0006","S8944 - AVERY SOUTH SEC 2 PH 5, BLOCK C, Lot 6","S8944","S8944 - AVERY SOUTH SEC 2 PH 5","C","6","CAD,CAU,GWI,J01,R02,RFM,SRR,W09","4-5808","809600.0","584049.0","153000.0","656600.0","0.0","553929.0","530954.0","106000.0","447929.0","0.0","3186.0","R251501D","R251501D - Avery Ranch South","9908 MORGAN CREEK DR, AUSTIN, TX  78717","9908","MORGAN CREEK","DR","AUSTIN","TX","78717","SRR","R5","2007.0","2013-05-30 00:00:00.000","3.0","1.0","2007.0","A1","WEST ROUND ROCK MRA","1.0","1939.0","1.0","1247.0","3186.0","1.0","512.0","2.0","201.0","2022-04-13 04:00:02.307","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
